fn,input_len,output_len,pred_index,pred_name,alt_prob,prev_name,current_name,final_name,x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,z6,z7,z8,tpc,ocr,n,a,b,g,epy,les,nrb,sit,lay,som,IBD,ALT,NBD,BTH,EMP
204961,31,5,2,NBD,0.0,EMP,NBD,EMP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204963,31,5,2,NBD,0.0,EMP,NBD,EMP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204964,31,5,2,NBD,0.0,EMP,NBD,EMP,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204965,31,5,2,NBD,0.0,EMP,NBD,EMP,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204966,31,5,1,ALT,0.9800000190734863,EMP,ALT,ALT,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
204967,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204968,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204969,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204970,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204971,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,93.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204972,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204973,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204974,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,8.0,1.0,16.0,17.0,1.0,0.0,0.0,0.0,0.0,105.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204975,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,9.0,1.0,16.0,18.0,1.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204976,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,8.0,1.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204977,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,8.0,1.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204978,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,6.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204979,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,4.0,1.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
204980,31,5,1,ALT,1.0,ALT,ALT,ALT,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,4.0,1.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204981,31,5,1,ALT,1.0,ALT,ALT,ALT,27.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,4.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204982,31,5,1,ALT,1.0,ALT,ALT,ALT,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,3.0,1.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204983,31,5,1,ALT,0.8799999952316284,ALT,ALT,ALT,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88,0.08,0.0,0.04
204984,31,5,1,ALT,0.9100000262260437,ALT,ALT,ALT,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.91,0.05,0.0,0.04
204985,31,5,1,ALT,0.9300000071525574,ALT,ALT,ALT,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.93,0.03,0.0,0.03
204986,31,5,1,ALT,0.8199999928474426,ALT,ALT,ALT,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.82,0.14,0.0,0.04
204987,31,5,1,ALT,0.9599999785423279,ALT,ALT,ALT,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03
204988,31,5,1,ALT,0.9599999785423279,ALT,ALT,ALT,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03
204989,31,5,1,ALT,0.9700000286102295,ALT,ALT,ALT,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.97,0.01,0.0,0.03
204990,31,5,1,ALT,0.949999988079071,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95,0.02,0.0,0.03
204991,31,5,1,ALT,0.949999988079071,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95,0.01,0.0,0.03
204992,31,5,1,ALT,0.9599999785423279,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03
204993,31,5,1,ALT,0.9599999785423279,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.01,0.0,0.03
204994,31,5,1,ALT,0.9700000286102295,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.97,0.01,0.0,0.03
204995,31,5,1,ALT,0.9700000286102295,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.97,0.0,0.0,0.02
204996,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
204997,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
204998,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
204999,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
205000,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
205001,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.01
205002,31,5,1,ALT,0.9800000190734863,ALT,ALT,ALT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.02
205003,31,5,1,ALT,0.9700000286102295,ALT,ALT,ALT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.97,0.0,0.0,0.02
205004,31,5,1,ALT,0.9599999785423279,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.96,0.01,0.0,0.03
205005,31,5,1,ALT,0.949999988079071,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.95,0.02,0.0,0.03
205006,31,5,1,ALT,0.9300000071525574,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.93,0.03,0.0,0.03
205007,31,5,1,ALT,0.8999999761581421,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9,0.06,0.0,0.04
205008,31,5,1,ALT,0.8799999952316284,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.88,0.08,0.0,0.04
205009,31,5,1,ALT,0.8600000143051147,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.86,0.1,0.0,0.04
205010,31,5,1,ALT,0.8399999737739563,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.84,0.12,0.0,0.04
205011,31,5,1,ALT,0.8299999833106995,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.83,0.13,0.0,0.04
205012,31,5,1,ALT,0.8199999928474426,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.82,0.14,0.0,0.04
205013,31,5,1,ALT,0.8100000023841858,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.81,0.15,0.0,0.04
205014,31,5,1,ALT,0.800000011920929,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8,0.16,0.0,0.04
205015,31,5,1,ALT,0.800000011920929,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8,0.16,0.0,0.04
205016,31,5,1,ALT,0.800000011920929,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8,0.16,0.0,0.04
205017,31,5,1,ALT,0.7900000214576721,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.79,0.17,0.0,0.04
205018,31,5,1,ALT,0.7699999809265137,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.77,0.2,0.0,0.04
205019,31,5,1,ALT,0.699999988079071,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.7,0.26,0.0,0.04
205020,31,5,1,ALT,0.5600000023841858,ALT,ALT,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.56,0.41,0.0,0.03
205021,31,5,2,NBD,0.23999999463558197,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.24,0.75,0.0,0.02
205022,31,5,2,NBD,0.019999999552965164,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.02,0.98,0.0,0.0
205023,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205024,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205025,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205026,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205027,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205028,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205029,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205030,31,5,2,NBD,0.009999999776482582,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01,0.99,0.0,0.0
205031,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.99,0.0,0.0
205032,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205033,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205034,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205035,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205036,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205037,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205038,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205039,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205040,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205041,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205042,31,5,2,NBD,0.0,ALT,NBD,ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
205043,31,5,4,EMP,0.0,ALT,EMP,EMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
205044,31,5,4,EMP,0.0,EMP,EMP,EMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
205045,31,5,2,NBD,0.0,EMP,NBD,EMP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
205046,31,5,2,NBD,0.0,EMP,NBD,EMP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
