fn,input_len,output_len,pred_index,pred_name,alt_prob,prev_name,current_name,final_name,x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,z6,z7,z8,tpc,ocr,n,a,b,g,epy,les,nrb,sit,lay,som,IBD,ALT,NBD,BTH,EMP
1121480,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,17.0,64.0,1.0,14.0,0.0,1.0,95.0,0.0,0.0,0.0,52.0,32.0,1.0,2.0,8.0,1.0,0.0,288.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121481,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,17.0,73.0,1.0,14.0,0.0,1.0,104.0,0.0,0.0,0.0,57.0,36.0,1.0,2.0,8.0,1.0,0.0,315.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121482,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,17.0,73.0,1.0,14.0,0.0,1.0,104.0,0.0,0.0,0.0,57.0,36.0,1.0,2.0,8.0,1.0,0.0,315.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121483,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,17.0,73.0,1.0,11.0,0.0,1.0,101.0,0.0,0.0,0.0,57.0,36.0,1.0,2.0,5.0,1.0,0.0,306.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121484,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,18.0,80.0,1.0,8.0,0.0,1.0,106.0,0.0,0.0,0.0,65.0,36.0,1.0,1.0,3.0,1.0,0.0,321.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121485,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,85.0,1.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,62.0,38.0,0.0,0.0,1.0,0.0,0.0,303.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121486,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,94.0,1.0,1.0,0.0,1.0,108.0,0.0,0.0,0.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,327.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121487,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,103.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,74.0,42.0,0.0,0.0,0.0,0.0,0.0,348.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121488,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,17.0,107.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,82.0,42.0,0.0,0.0,0.0,0.0,0.0,372.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121489,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,16.0,124.0,0.0,0.0,0.0,2.0,138.0,0.0,0.0,0.0,86.0,54.0,0.0,0.0,0.0,0.0,0.0,420.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121490,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,126.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,83.0,57.0,0.0,0.0,0.0,0.0,0.0,420.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121491,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,127.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,83.0,57.0,0.0,0.0,0.0,0.0,0.0,420.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121492,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,135.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,88.0,60.0,0.0,0.0,0.0,0.0,0.0,444.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121493,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,142.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,96.0,60.0,0.0,0.0,0.0,0.0,0.0,468.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121494,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,10.0,138.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,91.0,57.0,0.0,0.0,0.0,0.0,0.0,444.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121495,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,8.0,132.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,86.0,54.0,0.0,0.0,0.0,0.0,0.0,420.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121496,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,126.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,420.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121497,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,127.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,91.0,50.0,0.0,0.0,0.0,0.0,0.0,423.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121498,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,15.0,142.0,0.0,0.0,0.0,4.0,153.0,0.0,0.0,0.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,471.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121499,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,18.0,139.0,0.0,0.0,0.0,4.0,153.0,0.0,0.0,0.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,471.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121500,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,21.0,136.0,0.0,0.0,0.0,4.0,153.0,0.0,0.0,0.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,471.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121501,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,28.0,137.0,0.0,0.0,0.0,4.0,161.0,0.0,0.0,0.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,495.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121502,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,32.0,133.0,0.0,0.0,0.0,4.0,161.0,0.0,0.0,0.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,495.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121503,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,29.0,136.0,0.0,0.0,0.0,4.0,161.0,0.0,0.0,0.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,495.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121504,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,29.0,128.0,0.0,0.0,0.0,3.0,154.0,0.0,0.0,0.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,471.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121505,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,32.0,126.0,0.0,0.0,0.0,5.0,153.0,0.0,0.0,0.0,103.0,55.0,0.0,0.0,0.0,0.0,0.0,474.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121506,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,32.0,126.0,0.0,0.0,0.0,5.0,153.0,0.0,0.0,0.0,103.0,55.0,0.0,0.0,0.0,0.0,0.0,474.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121507,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,33.0,117.0,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0
1121508,31,5,2,NBD,0.0,IBD,NBD,NBD,0.0,0.0,32.0,110.0,0.0,0.0,0.0,5.0,137.0,0.0,0.0,0.0,90.0,52.0,0.0,0.0,0.0,0.0,0.0,426.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0
1121509,31,5,2,NBD,0.009999999776482582,NBD,NBD,NBD,0.0,0.0,36.0,114.0,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0
1121510,31,5,1,ALT,0.6899999976158142,NBD,ALT,ALT,0.0,0.0,35.0,115.0,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.29,0.0,0.01
1121511,31,5,1,ALT,0.9900000095367432,ALT,ALT,ALT,0.0,0.0,30.0,120.0,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01
1121512,31,5,2,NBD,0.009999999776482582,ALT,NBD,NBD,0.0,0.0,30.0,120.0,0.0,0.0,0.0,5.0,145.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,0.0,0.0,0.0,450.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0
1121513,31,5,0,IBD,0.0,NBD,IBD,IBD,0.0,0.0,32.0,110.0,0.0,0.0,0.0,2.0,140.0,0.0,0.0,0.0,95.0,47.0,0.0,0.0,0.0,0.0,0.0,426.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0
1121514,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,28.0,106.0,0.0,0.0,0.0,2.0,132.0,0.0,0.0,0.0,87.0,47.0,0.0,0.0,0.0,0.0,0.0,402.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121515,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,25.0,101.0,0.0,0.0,0.0,2.0,124.0,0.0,0.0,0.0,82.0,44.0,0.0,0.0,0.0,0.0,0.0,378.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121516,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,18.0,92.0,0.0,0.0,0.0,2.0,108.0,0.0,0.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,0.0,330.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121517,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,88.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,72.0,30.0,0.0,0.0,0.0,0.0,0.0,306.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121518,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,13.0,89.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,69.0,33.0,0.0,0.0,0.0,0.0,0.0,306.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121519,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,14.0,96.0,0.0,0.0,0.0,2.0,108.0,0.0,0.0,0.0,69.0,41.0,0.0,0.0,0.0,0.0,0.0,330.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121520,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,10.0,83.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121521,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,10.0,83.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121522,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,9.0,84.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121523,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,10.0,83.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,279.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121524,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,6.0,79.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,255.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121525,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,6.0,87.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121526,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,255.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121527,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,6.0,87.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,279.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121528,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121529,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121530,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121531,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,63.0,38.0,0.0,0.0,0.0,0.0,0.0,303.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121532,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,10.0,99.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,71.0,38.0,0.0,0.0,0.0,0.0,0.0,327.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121533,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,11.0,90.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,66.0,35.0,0.0,0.0,0.0,0.0,0.0,303.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121534,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,61.0,24.0,0.0,0.0,0.0,0.0,0.0,255.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121535,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,16.0,77.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,69.0,24.0,0.0,0.0,0.0,0.0,0.0,279.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121536,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,16.0,77.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,69.0,24.0,0.0,0.0,0.0,0.0,0.0,279.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121537,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,19.0,81.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,300.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121538,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,18.0,82.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,300.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121539,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,27.0,89.0,0.0,0.0,0.0,4.0,112.0,0.0,0.0,0.0,76.0,40.0,0.0,0.0,0.0,0.0,0.0,348.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121540,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,36.0,88.0,0.0,0.0,0.0,4.0,120.0,0.0,0.0,0.0,79.0,45.0,0.0,0.0,0.0,0.0,0.0,372.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121541,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,36.0,88.0,0.0,0.0,0.0,4.0,120.0,0.0,0.0,0.0,79.0,45.0,0.0,0.0,0.0,0.0,0.0,372.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121542,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,43.0,89.0,0.0,0.0,0.0,4.0,128.0,0.0,0.0,0.0,79.0,53.0,0.0,0.0,0.0,0.0,0.0,396.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121543,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,43.0,89.0,0.0,0.0,0.0,4.0,128.0,0.0,0.0,0.0,79.0,53.0,0.0,0.0,0.0,0.0,0.0,396.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121544,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,49.0,99.0,0.0,0.0,0.0,5.0,143.0,0.0,0.0,0.0,87.0,61.0,0.0,0.0,0.0,0.0,0.0,444.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121545,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,49.0,115.0,0.0,0.0,0.0,9.0,155.0,0.0,0.0,0.0,94.0,70.0,0.0,0.0,0.0,0.0,0.0,492.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121546,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,51.0,113.0,0.0,0.0,0.0,9.0,155.0,0.0,0.0,0.0,97.0,67.0,0.0,0.0,0.0,0.0,0.0,492.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121547,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,49.0,123.0,0.0,0.0,0.0,10.0,162.0,0.0,0.0,0.0,94.0,78.0,0.0,0.0,0.0,0.0,0.0,516.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121548,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,55.0,133.0,0.0,0.0,0.0,10.0,178.0,0.0,0.0,0.0,99.0,89.0,0.0,0.0,0.0,0.0,0.0,564.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121549,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,55.0,141.0,0.0,0.0,0.0,10.0,186.0,0.0,0.0,0.0,107.0,89.0,0.0,0.0,0.0,0.0,0.0,588.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121550,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,50.0,138.0,0.0,0.0,0.0,10.0,178.0,0.0,0.0,0.0,99.0,89.0,0.0,0.0,0.0,0.0,0.0,564.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121551,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,52.0,144.0,0.0,0.0,0.0,10.0,186.0,0.0,0.0,0.0,107.0,89.0,0.0,0.0,0.0,0.0,0.0,588.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121552,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,54.0,151.0,0.0,0.0,0.0,7.0,198.0,0.0,0.0,0.0,113.0,92.0,0.0,0.0,0.0,0.0,0.0,615.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121553,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,54.0,151.0,0.0,0.0,0.0,7.0,198.0,0.0,0.0,0.0,113.0,92.0,0.0,0.0,0.0,0.0,0.0,615.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121554,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,46.0,159.0,0.0,0.0,0.0,10.0,195.0,0.0,0.0,0.0,113.0,92.0,0.0,0.0,0.0,0.0,0.0,615.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121555,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,37.0,152.0,0.0,0.0,0.0,10.0,179.0,0.0,0.0,0.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,567.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121556,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,37.0,152.0,0.0,0.0,0.0,10.0,179.0,0.0,0.0,0.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,567.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121557,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,29.0,152.0,0.0,0.0,0.0,10.0,171.0,0.0,0.0,0.0,102.0,79.0,0.0,0.0,0.0,0.0,0.0,543.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1121558,31,5,0,IBD,0.0,IBD,IBD,IBD,0.0,0.0,30.0,151.0,0.0,0.0,0.0,10.0,171.0,0.0,0.0,0.0,105.0,76.0,0.0,0.0,0.0,0.0,0.0,543.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
